"Survey","Method","Reef_1","Reef_2","Site","Survey_Day","Dive_No","Transect","OpCode","Family","Genus","Species","Number","Length_mm","Comment","Reader","T_ID","Date","Site_lat","Site_long","Depth_m","Temperature","Situation","Habitat","Aspect_descriptive","Aspect_scale","Benthic_Complexity","Zero_obs","Binomial","Biomass.Constant.A","Biomass.Constant.B","Biomass.Constant.C","Trophic.Level","Trophic.Group","Functional.Group","Weight_G.sp","Biomass_G","Length_cm"
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Chaetodontidae","Forcipiger","flavissimus",1,170,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Forcipiger flavissimus",0.02188,3.02,1,3.38,"invertivore-mobile","micro-invertivore",113.763530205777,113.763530205777,17
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Acanthurus","thompsoni",12,170,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",81.0923639435943,973.108367323132,17
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Acanthurus","thompsoni",7,180,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",96.2060704441272,673.44249310889,18
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Acanthurus","thompsoni",6,180,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",96.2060704441272,577.236422664763,18
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Ctenochaetus","striatus",1,190,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Ctenochaetus striatus",0.01569,3.058599,1,2,"omnivore","detritivore",127.884358328334,127.884358328334,19
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Acanthurus","thompsoni",17,195.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",123.027293408198,2091.46398793936,19.543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Lutjanidae","Lutjanus","kasmira",1,220,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Lutjanus kasmira",0.009214,3.186953,1,3.87,"invertivore-mobile","macro-invertivore",174.858278273353,174.858278273353,22
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Acanthuridae","Acanthurus","olivaceus",1,230,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Acanthurus olivaceus",0.01897,3.055,1,2.26,"herbivore-detritivore","detritivore",274.249516078897,274.249516078897,23
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Mullidae","Parupeneus","multifasciatus",1,250,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Parupeneus multifasciatus",0.01136,3.211,0.933,3.61,"invertivore-mobile","macro-invertivore",350.077097207873,350.077097207873,25
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Scaridae","Scarus","longipinnis",1,334,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Scarus longipinnis",0.01445,3.04,1,2,"herbivore-detritivore","scraper",619.522531906232,619.522531906232,33.4
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_3","T13","Lihou_North_Feb2021","Pomacentridae","Chromis","iomelas",5,NA,NA,"GFG","Feb_21-LORN-01-D1-Dive_3-T13","12/02/2021",-17.116431,151.830203,55.2,28,"outer","outer_slope","steep_slope",3,3,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",NA,NA,NA
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Pomacentridae","Chromis","iomelas",4,68.76,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Chromis iomelas",0.01221,3.094234,1,2.69,"planktivore","planktivore",4.76023919774425,19.040956790977,6.876
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Pomacentridae","Dascyllus","trimaculatus",2,73.21,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Dascyllus trimaculatus",0.02577,3.04325,1,2.8,"planktivore","planktivore",11.0209316558774,22.0418633117547,7.321
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Pomacentridae","Dascyllus","reticulatus",4,84.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Dascyllus reticulatus",0.035245,2.943364,1,3.13,"omnivore","cropper/grazer",18.7261416058825,74.9045664235302,8.432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Balistidae","Sufflamen","bursa",1,90,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Sufflamen bursa",0.0257,2.94,1,2.9,"invertivore-mobile","micro-invertivore",16.4212457712978,16.4212457712978,9
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","pelewensis",1,95.42,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Chaetodon pelewensis",0.026346,3.094727,1,2.92,"invertivore-mobile","micro-invertivore",28.3420478393595,28.3420478393595,9.542
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Pomacentridae","Chromis","weberi",2,115.4,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Chromis weberi",0.01778,2.99,1,3.4,"planktivore","planktivore",26.6641120084265,53.328224016853,11.54
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","mertensii",1,117.65,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",49.918298050555,49.918298050555,11.765
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Labridae","Thalassoma","lutescens",1,164.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Thalassoma lutescens",0.012764,3.053725,0.925,3.72,"invertivore-mobile","macro-invertivore",65.821995187122,65.821995187122,16.432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Labridae","Thalassoma","lutescens",1,168.76,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Thalassoma lutescens",0.012764,3.053725,0.925,3.72,"invertivore-mobile","macro-invertivore",71.4052921591158,71.4052921591158,16.876
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Labridae","Choerodon","jordani",1,185.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Choerodon jordani",0.01259,3.05,1,3.5,"invertivore-mobile","micro-invertivore",92.8912324427563,92.8912324427563,18.543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Labridae","Thalassoma","lutescens",1,185.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Thalassoma lutescens",0.012764,3.053725,0.925,3.72,"invertivore-mobile","macro-invertivore",95.2050007662934,95.2050007662934,18.543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T2","Lihou_North_Feb2021","Balistidae","Pseudobalistes","fuscus",1,226.54,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T2","12/02/2021",-17.116431,151.830203,31.2,28.3,"outer","outer_slope","flat",0,1,FALSE,"Pseudobalistes fuscus",0.141203,2.627546,1,3.13,"invertivore-mobile","macro-invertivore",513.510673749287,513.510673749287,22.654
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T3","Lihou_North_Feb2021","Monacanthidae","Cantherhines","dumerilii",1,194.532,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T3","12/02/2021",-17.116431,151.830203,30.8,28.3,"outer","outer_slope","flat",0,2,FALSE,"Cantherhines dumerilii",0.0406,2.792,1,3.07,"omnivore","micro-invertivore",161.208913248284,161.208913248284,19.4532
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T3","Lihou_North_Feb2021","Labridae","Thalassoma","hardwicke",1,195.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T3","12/02/2021",-17.116431,151.830203,30.8,28.3,"outer","outer_slope","flat",0,2,FALSE,"Thalassoma hardwicke",0.008713,3.208829,1,3.5,"invertivore-mobile","micro-invertivore",120.9867520702,120.9867520702,19.543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T3","Lihou_North_Feb2021","Balistidae","Sufflamen","chrysopterum",1,214.532,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T3","12/02/2021",-17.116431,151.830203,30.8,28.3,"outer","outer_slope","flat",0,2,FALSE,"Sufflamen chrysopterum",0.02972,2.957254,1,3.45,"invertivore-mobile","micro-invertivore",257.400323977566,257.400323977566,21.4532
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Pomacentridae","Pomacentrus","moluccensis",4,68.87,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Pomacentrus moluccensis",0.048625,2.784177,1,2.47,"planktivore","planktivore",10.4733036880222,41.893214752089,6.887
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","kleinii",2,95.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Chaetodon kleinii",0.0449,3.036,0.827,3.18,"omnivore","corallivore",42.3223495435183,84.6446990870367,9.543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","mertensii",2,105.343,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",32.8011946073086,65.6023892146173,10.5343
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Acanthuridae","Acanthurus","thompsoni",2,165.643,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Acanthurus thompsoni",0.01698,2.99,1,3.64,"planktivore","planktivore",75.0352299107387,150.070459821477,16.5643
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Labridae","Choerodon","jordani",2,175.42,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Choerodon jordani",0.01259,3.05,1,3.5,"invertivore-mobile","micro-invertivore",78.4272533286017,156.854506657203,17.542
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Balistidae","Sufflamen","chrysopterum",1,216.543,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Sufflamen chrysopterum",0.02972,2.957254,1,3.45,"invertivore-mobile","micro-invertivore",264.601366409577,264.601366409577,21.6543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Monacanthidae","Cantherhines","dumerilii",1,226.54,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Cantherhines dumerilii",0.0406,2.792,1,3.07,"omnivore","micro-invertivore",246.655374915127,246.655374915127,22.654
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T4","Lihou_North_Feb2021","Labridae","Oxycheilinus","unifasciatus",1,254.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T4","12/02/2021",-17.116431,151.830203,33,28.3,"outer","outer_slope","flat",0,2,FALSE,"Oxycheilinus unifasciatus",0.0166,2.95,1,4.06,"piscivore","pisci-invertivore",232.263307918746,232.263307918746,25.432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Pomacentridae","Pomacentrus","moluccensis",2,63.17,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Pomacentrus moluccensis",0.048625,2.784177,1,2.47,"planktivore","planktivore",8.23424123211171,16.4684824642234,6.317
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","kleinii",1,106.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Chaetodon kleinii",0.0449,3.036,0.827,3.18,"omnivore","corallivore",58.9403667257835,58.9403667257835,10.643
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Pomacanthidae","Centropyge","bicolor",1,114.53,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Centropyge bicolor",0.0302,2.89,1,2.97,"herbivore-detritivore","cropper/grazer",34.6963353255065,34.6963353255065,11.453
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","mertensii",2,115.42,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",46.416738697263,92.833477394526,11.542
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Balistidae","Rhinecanthus","rectangulus",1,185.643,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Rhinecanthus rectangulus",0.0522,2.641,1,3.5,"invertivore-mobile","micro-invertivore",117.01744937126,117.01744937126,18.5643
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Monacanthidae","Cantherhines","dumerilii",1,195.42,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Cantherhines dumerilii",0.0406,2.792,1,3.07,"omnivore","micro-invertivore",163.271922513172,163.271922513172,19.542
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Lethrinidae","Gymnocranius","euanus",1,227.753,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Gymnocranius euanus",0.019829,2.926623,1,3.8,"invertivore-mobile","macro-invertivore",186.245800027705,186.245800027705,22.7753
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Balistidae","Melichthys","vidua",1,256.543,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Melichthys vidua",0.0058,3.554,1,3.38,"omnivore","macro-invertivore",590.994221245962,590.994221245962,25.6543
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T5","Lihou_North_Feb2021","Balistidae","Balistoides","viridescens",1,305.434,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T5","12/02/2021",-17.116431,151.830203,31.7,28,"outer","outer_slope","flat",0,2,FALSE,"Balistoides viridescens",0.02442,3.01828,1,3.33,"invertivore-mobile","macro-invertivore",740.699563359882,740.699563359882,30.5434
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Pomacentridae","Chrysiptera","taupou",3,52.454,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Chrysiptera taupou",0.025773,2.867844,1,2.65,"planktivore","planktivore",2.98798042003167,8.96394126009501,5.2454
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Serranidae","Pseudanthias","pictilis",12,96.53,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Pseudanthias pictilis",0.00933,2.97,1,3.4,"planktivore","planktivore",7.84022801151297,94.0827361381557,9.653
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Pomacanthidae","Genicanthus","watanabei",8,105.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Genicanthus watanabei",0.0302,2.89,1,3.4,"planktivore","planktivore",27.2309818507768,217.847854806214,10.532
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Pomacentridae","Chromis","weberi",1,116.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Chromis weberi",0.01778,2.99,1,3.4,"planktivore","planktivore",27.3820399680599,27.3820399680599,11.643
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Pomacanthidae","Centropyge","heraldi",1,126.43,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Centropyge heraldi",0.0302,2.89,1,2.83,"herbivore-detritivore","cropper/grazer",46.1693586391076,46.1693586391076,12.643
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Pomacanthidae","Centropyge","heraldi",2,137.54,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Centropyge heraldi",0.0302,2.89,1,2.83,"herbivore-detritivore","cropper/grazer",58.8934248555681,117.786849711136,13.754
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Chaetodontidae","Chaetodon","mertensii",1,149.591,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Chaetodon mertensii",0.004261,3.800466,1,2.95,"invertivore-mobile","micro-invertivore",124.36546804911,124.36546804911,14.9591
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Acanthuridae","Ctenochaetus","striatus",2,154.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Ctenochaetus striatus",0.01569,3.058599,1,2,"omnivore","detritivore",67.6908458297177,135.381691659435,15.432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Acanthuridae","Zebrasoma","scopas",1,154.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Zebrasoma scopas",0.034129,2.939876,1,2,"herbivore-detritivore","cropper/grazer",106.398991138208,106.398991138208,15.432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Labridae","Thalassoma","lutescens",1,157.54,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Thalassoma lutescens",0.012764,3.053725,0.925,3.72,"invertivore-mobile","macro-invertivore",57.874751844523,57.874751844523,15.754
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Labridae","Choerodon","jordani",1,174.31,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Choerodon jordani",0.01259,3.05,1,3.5,"invertivore-mobile","micro-invertivore",76.9234499827,76.9234499827,17.431
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Zanclidae","Zanclus","cornutus",1,175.32,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Zanclus cornutus",0.0147,3.36991,1,2.49,"invertivore-mobile","micro-invertivore",228.516422698561,228.516422698561,17.532
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Balistidae","Rhinecanthus","aculeatus",1,175.432,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Rhinecanthus aculeatus",0.0522,2.641,1,3.22,"invertivore-mobile","micro-invertivore",100.777105904792,100.777105904792,17.5432
"Feb_21","ROV_stereo","Lihou","Lorna Cay","LORN-01","D1","Dive_1","T6","Lihou_North_Feb2021","Labridae","Bodianus","loxozonus",1,176.52,NA,"GFG","Feb_21-LORN-01-D1-Dive_1-T6","12/02/2021",-17.116431,151.830203,32.5,28,"outer","outer_slope","flat",0,2,FALSE,"Bodianus loxozonus",0.01202,3.06,1,3.55,"invertivore-mobile","micro-invertivore",78.5405356981442,78.5405356981442,17.652
